video_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,category_id_1,category_id_2,category_id_3
RTaDvKMtUeA,0,1,0,0,0,1,1,1,0,1,0
5530I_pYjbo,0,1,1,1,1,1,1,1,0,0,1
jG1JY0rt2Os,0,1,1,1,1,1,1,1,1,0,0
RrhSJzM8NLE,0,0,0,0,0,1,1,1,1,0,0
xL_qpDkF5A8,0,0,0,0,0,1,1,1,0,1,0
0gwkMY-mzUQ,0,0,1,0,0,1,1,1,0,1,0
UwdLlnPaRAU,0,0,0,0,0,1,1,1,0,1,0
ve3oQBjcAGI,0,1,1,1,1,1,1,1,1,0,0
C4YNcqNF4hg,0,0,0,0,0,1,1,1,0,1,0
gjXrm2Q-te4,0,1,1,1,1,1,1,1,0,1,0
kgaO45SyaO4,0,1,1,1,1,1,1,1,0,0,1
k1cA-Wh3Tc0,0,0,0,0,1,1,1,1,0,0,1
9SK1I0V6U5c,0,1,1,1,1,1,1,1,0,1,0
Mn-3c6of8t8,0,0,0,0,0,1,1,1,0,1,0
eQVhAN7-IAw,0,0,1,0,1,1,1,1,1,0,0
TN5jzDgORqQ,0,0,0,0,0,1,1,1,0,1,0
9Ca8zWJOlFQ,0,1,1,1,1,1,1,1,0,0,1
CtBca6H6Teg,0,1,1,0,1,1,1,1,1,0,0
mcqWcLDUeag,0,0,0,0,0,1,1,1,0,1,0
4SANXNco_y4,0,0,0,0,0,1,1,1,1,0,0
-oXybog2IuI,0,0,0,0,0,1,1,1,0,0,1
pcWKpGzhgq4,0,0,0,0,0,1,1,1,0,1,0
L3br0klRqF4,0,0,0,0,0,1,1,1,0,1,0
oRF2-ZloSqg,0,1,0,0,1,1,1,1,0,1,0
g0K5QoEj7FQ,0,0,0,0,0,1,1,1,0,1,0
lzgQrHFDNLE,0,0,0,1,0,1,1,1,0,0,1
qDAxDcjgn-8,0,0,0,0,1,1,1,1,1,0,0
0ANDjPQPS_Q,0,0,0,0,0,1,1,1,0,0,1
p2EY93WfBQk,0,0,1,0,1,1,1,1,0,0,1
4ftGS_6i7mM,0,0,0,0,0,1,1,1,0,1,0
9kF9xY74h-E,0,1,1,1,1,1,1,1,0,1,0
vZzIS17HexE,0,0,0,0,0,1,1,1,0,1,0
Y9nDagqKL7Q,0,0,1,0,0,1,1,1,1,0,0
upEIZAihcwo,0,0,0,0,0,1,1,1,0,1,0
KJ12FVmumeA,0,0,0,0,0,1,1,1,0,1,0
2kyS6SvSYSE,0,1,1,1,1,1,1,1,0,1,0
815lSYphlbw,0,0,0,0,0,1,1,1,0,0,1
DbJ2s_g1oDc,0,1,1,1,1,1,1,1,0,1,0
Jidk0O6uu-0,0,0,0,0,0,1,1,1,0,1,0
E_86MEdNsAI,0,0,0,0,0,1,1,1,0,1,0
64IIfxDrhJY,0,0,0,0,0,1,1,1,1,0,0
1ZAPwfrtAFY,0,1,1,1,1,1,1,1,0,1,0
gHZ1Qz0KiKM,0,1,1,1,1,1,1,1,0,0,1
k-w8GxCpsCU,0,0,0,0,0,1,1,1,0,1,0
Cr9oGxr0Qa0,0,0,0,0,0,1,1,1,0,0,1
l4bAoNAx2uo,0,0,0,1,1,1,1,1,0,0,1
yxFdue1dCtE,0,0,0,0,0,1,1,1,0,1,0
aAm6AHr14zY,0,0,0,0,0,1,1,1,0,1,0
ryqZUqgjvW8,0,0,0,0,0,1,1,1,0,1,0
I-5CODzeGEE,0,0,0,0,0,1,1,1,1,0,0
FEjZiCPuvqQ,0,0,0,0,0,1,1,1,1,0,0
ENr6CXm1YxU,0,0,0,0,0,1,1,1,1,0,0
3x0usYgljOk,0,0,0,0,0,1,1,1,0,1,0
YVfyYrEmzgM,0,0,0,0,0,1,1,1,0,0,1
jGiqc3HSxEg,0,0,0,0,0,1,1,1,0,0,1
R9c-_neaxeU,0,0,0,0,0,1,1,1,0,1,0
5E4ZBSInqUU,0,1,1,1,1,1,1,1,1,0,0
VonJ4ASDO40,0,0,0,1,1,1,1,1,0,1,0
puqaWrEC7tY,0,1,0,1,1,1,1,1,0,1,0
vU14JY3x81A,0,0,0,0,1,1,1,1,0,0,1
lZ68j2J_GOM,0,0,0,0,0,1,1,1,0,1,0
iyrefjMs64k,0,0,0,0,0,1,1,1,0,1,0
5qpjK5DgCt4,0,1,1,1,1,1,1,1,0,1,0
zZ9FciUx6gs,0,0,0,1,0,1,1,1,1,0,0
SGVbdo2CkgI,0,0,0,0,0,1,1,1,0,1,0
zxUwbflE1SY,0,0,0,0,0,1,1,1,0,1,0
NfLVVJOuY5M,0,0,0,0,0,1,1,1,0,1,0
GKUE2U2qlzY,0,0,0,0,0,1,1,1,0,1,0
N0tmF4j4K6g,0,0,0,0,0,1,1,1,1,0,0
PaJCFHXcWmM,0,0,0,0,1,1,1,1,1,0,0
Hq89wYzOjfs,0,0,0,0,0,0,1,1,0,0,1
d380meD0W0M,0,1,1,1,1,1,1,1,0,1,0
MltuW2kcREI,0,0,0,0,1,1,1,1,0,1,0
VifQlJit6A0,0,0,0,0,1,1,1,1,0,1,0
KhdecX0qjNA,0,0,0,0,0,1,1,1,1,0,0
e_7zHm7GsYc,0,0,0,0,0,1,1,1,1,0,0
i-LCORFB860,0,1,0,0,0,1,1,1,0,1,0
ogYum4kWXgk,0,0,0,0,0,1,1,1,0,1,0
EJu_wPGFTw0,0,0,0,0,0,1,1,1,0,1,0
symdi5KSJts,0,0,0,0,0,1,1,1,0,1,0
7oRdswHqaf8,0,0,0,0,0,1,1,1,0,0,1
nc99ccSXST0,0,1,1,1,1,1,1,1,0,0,1
F388-6yDDpc,0,1,0,0,1,1,1,1,0,1,0
U0hAC8O7RoI,0,0,0,1,0,1,1,1,1,0,0
kWIzjMWmuYk,0,0,0,0,0,1,1,1,0,1,0
oTObwUiXdYY,0,0,0,0,0,1,1,1,0,1,0
_-aDHxoblr4,0,0,0,0,0,1,1,1,0,0,1
kqmhCaF5_44,0,0,0,0,0,1,1,1,1,0,0
eNSN6qet1kE,0,0,1,0,1,1,1,1,0,0,1
39idVpFF7NQ,0,1,1,1,1,1,1,1,0,1,0
kIUHDwn51y8,0,0,0,0,0,1,1,1,1,0,0
TaTleo4cOs8,0,0,0,0,1,1,1,1,1,0,0
5hEJsoDP2q4,0,0,1,0,0,1,1,1,0,1,0
zNqCVTs38nU,0,0,0,0,0,1,1,1,0,1,0
GgVmn66oK_A,0,1,0,1,1,1,1,1,0,1,0
qC0I5PEhkJo,1,0,0,0,0,1,1,1,0,1,0
iIxy3JN3-jc,0,0,0,0,0,1,1,1,0,1,0
MNiweoKXwfg,0,0,0,0,0,1,1,1,0,1,0
JBZTZZAcFTw,0,0,0,1,0,1,1,1,0,0,1
lBHPVE3AI6Y,0,0,0,0,0,1,1,1,0,1,0
eAyxMv4IBH8,0,0,0,0,0,1,1,1,0,1,0
ZAQs-ctOqXQ,0,0,0,1,0,1,1,1,0,1,0
fcVjitaM3LY,0,0,0,0,0,1,1,1,0,0,1
SFdO-19Xdho,0,0,0,0,0,1,1,1,1,0,0
qeWvgZLz9yU,0,0,0,0,1,1,1,1,0,0,1
6VhU_T463sU,0,0,0,0,0,1,1,1,0,0,1
qK8AcryiniI,0,0,0,0,0,1,1,1,0,1,0
p2hJxyF7mok,0,0,0,0,0,1,1,1,0,1,0
wwZ-T_WQ03A,0,0,0,0,0,1,1,1,1,0,0
9XSULcLI6Hg,0,0,0,0,0,1,1,1,0,1,0
NZFhMSgbKKM,0,0,0,0,0,1,1,1,0,1,0
hz7ukDjuq4w,0,0,0,0,0,1,1,1,0,1,0
dRpNZV18N_g,0,0,0,0,0,1,1,1,0,1,0
MKLlDnUqho4,0,0,0,0,0,1,1,1,1,0,0
vWYyZMH_QjA,0,0,0,0,0,1,1,1,1,0,0
Lz7dya576HY,0,0,0,0,0,1,1,1,0,0,1
CBVGjS_EJok,0,0,0,0,0,0,1,1,0,1,0
ijJPFowBsBc,0,0,0,0,0,1,1,1,0,1,0
pjuPpVLXDQg,0,0,0,0,0,1,1,1,1,0,0
JwboxqDylgg,0,0,0,0,0,1,1,1,0,1,0
dQvIbulWCM4,0,1,1,1,1,1,1,1,0,1,0
n1WpP7iowLc,0,1,1,1,1,1,1,1,1,0,0
VJlSq6h0LNg,0,0,0,0,0,1,1,1,0,1,0
KLZl_sxSN_g,0,0,0,0,0,0,1,1,0,1,0
n30k5CwLhS4,1,0,0,0,0,1,1,1,1,0,0
0mlNzVSJrT0,0,0,0,0,0,1,1,1,0,1,0
bqgVB6Vl-lI,0,0,0,0,0,1,1,1,0,1,0
BWPrk9PUwQE,0,1,1,1,1,1,1,1,0,0,1
QKwgif8OW1w,0,0,0,0,0,1,1,1,0,1,0
PABlVzeldaM,0,0,0,0,0,1,1,1,0,1,0
qooQd8AA7_M,0,1,1,1,1,1,1,1,1,0,0
0tO_l_Ed5Rs,0,0,0,1,1,1,1,1,1,0,0
1WDj0DddCcM,0,0,0,0,0,1,1,1,0,1,0
-JVITToppE0,0,0,0,0,0,1,1,1,0,1,0
w0XYVssCKjw,0,0,0,0,0,1,1,1,0,1,0
0PpNlNJ6Nng,0,1,1,1,1,1,1,1,0,1,0
STI2fI7sKMo,0,0,0,1,0,1,1,1,0,1,0
sH0Agabp3Rs,0,0,0,0,0,1,1,1,0,1,0
ZhSk8mPSWCg,0,0,0,0,0,1,1,1,0,1,0
DM-ni_LSOFE,0,1,1,1,1,1,1,1,0,1,0
c-3JxzN2u34,0,0,0,0,0,1,1,1,0,1,0
9t9u_yPEidY,0,1,1,1,1,1,1,1,1,0,0
9KIP-Ncp2jU,0,0,0,0,0,1,1,1,0,1,0
eijd-yjXY9E,0,0,0,0,0,1,1,1,0,0,1
KODzih-pYlU,0,0,0,0,0,1,1,1,0,1,0
fGTfbMioezc,0,0,0,0,0,1,1,1,1,0,0
ujyTQNNjjDU,0,1,1,1,1,1,1,1,1,0,0
8tbQHHso0oY,0,1,0,0,0,1,1,1,0,1,0
4v0nOAzcG2A,0,0,0,0,0,1,1,1,0,0,1
6340tX9M_eM,0,0,0,0,0,1,1,1,0,1,0
8mhTWqWlQzU,0,1,1,1,1,1,1,1,0,1,0
L_5_slz4ke4,0,0,0,0,0,1,1,1,0,1,0
t4YAyT4ihIQ,0,1,1,1,1,1,1,1,0,1,0
i4YQRLQVixM,0,1,0,1,0,1,1,1,0,0,1
1cgK-BIrXes,0,1,1,1,1,1,1,1,0,1,0
ObIQ0s02UHg,0,1,1,1,0,1,1,1,1,0,0
Jw1Y-zhQURU,0,1,1,1,1,1,1,1,0,0,1
lY_0mkYDZDU,0,0,1,0,0,1,1,1,1,0,0
9Th4qTv-4jE,0,0,0,0,0,1,1,1,0,0,1
k8NxqyGcZA4,0,0,0,1,1,1,1,1,0,1,0
_Iz83-Cmt6A,0,0,0,0,0,1,1,1,1,0,0
2Vv-BfVoq4g,0,1,1,1,1,1,1,1,1,0,0
gLswXiRLdkA,0,0,1,1,0,1,1,1,0,0,1
MyEqfBkzESU,0,0,0,1,1,1,1,1,0,0,1
OKoL852K9uA,0,0,0,0,0,1,1,1,0,0,1
-OK9i1_YYYc,0,0,0,0,0,1,1,1,1,0,0
pa_oUisZZy0,0,0,0,0,0,1,1,1,0,1,0
G8gJ4RTBxcg,0,0,0,0,0,1,1,1,0,0,1
UFYCTJlayS4,0,0,0,0,0,1,1,1,1,0,0
cccyOn99s4Y,0,0,0,0,0,1,1,1,0,1,0
arJ5h2TY3I4,0,1,1,1,1,1,1,1,0,1,0
-2RVw2_QyxQ,0,0,0,0,0,1,1,1,0,0,1
uTH--XRCGxM,0,0,0,0,0,1,1,1,0,1,0
xfmipNU4Odc,0,0,0,0,0,1,1,1,1,0,0
e4FApt6z55c,0,0,0,0,0,1,1,1,1,0,0
RkHuWjiR-LM,0,0,0,0,0,1,1,1,1,0,0
gEHCXl4J9Qo,0,1,1,1,1,1,1,1,0,1,0
2XK4omx9uMU,0,1,1,0,0,1,1,1,1,0,0
abGCYPCk294,0,0,0,0,0,1,1,1,0,1,0
AJYb0Yom5UQ,0,0,0,0,0,1,1,1,0,1,0
fNtLIcyjsnI,0,1,1,1,0,1,1,1,1,0,0
b4vTZx_AtHk,0,1,1,1,1,1,1,1,0,0,1
YlvCVbfS9M0,0,1,1,0,1,1,1,1,1,0,0
DIU3xPdhCBI,0,1,1,1,0,1,1,1,1,0,0
Fyyua5JzD9w,0,0,0,0,0,1,1,1,0,1,0
QFfEtKvXMAs,0,0,1,0,1,1,1,1,1,0,0
jp9hK-jY6yY,0,1,1,1,1,1,1,1,0,1,0
fRj34o4hN4I,0,1,1,1,1,1,1,1,0,0,1
coOKvrsmQiI,0,1,1,1,1,1,1,1,0,1,0
p8XP7A7kvzM,0,1,1,1,1,1,1,1,0,1,0
8-Cjsnq8kVU,0,1,1,1,1,1,1,1,1,0,0
pOEzjT-SED0,0,1,1,1,1,1,1,1,1,0,0
p9wE8dyzEJE,0,1,0,0,0,1,1,1,1,0,0
duRDizP0gHQ,0,0,1,0,1,1,1,1,0,0,1
0O2IAz1E9Ts,0,0,0,0,0,1,1,1,0,1,0
TyHvyGVs42U,0,0,1,1,1,1,1,1,1,0,0
16W7c0mb-rE,0,1,1,1,1,1,1,1,0,0,1
nRafaCcfrcI,0,1,1,1,1,1,1,1,0,1,0
t1shnJT8NCY,0,0,0,1,0,1,1,1,0,1,0
ixxR3ZoqnF0,0,1,1,1,1,1,1,1,1,0,0
lJFqvRwOiis,0,0,1,1,1,1,1,1,0,1,0
9PhM-zCmTFs,0,0,0,0,0,1,1,1,1,0,0
vKbyfdJXoDg,0,0,0,0,0,1,1,1,0,1,0
Lxet1zLBTM8,0,1,1,1,1,1,1,1,0,0,1
TWpt-ze_cYU,0,1,1,0,1,1,1,1,0,1,0
hpapqEeb36k,0,0,1,1,0,1,1,1,0,0,1
EEIP1YpFXrE,0,0,1,0,1,1,1,1,0,1,0
Nz0qoOgyWSQ,0,0,0,0,0,1,1,1,0,1,0
l3xmc0pzzJI,0,1,1,1,1,1,1,1,0,1,0
eDelIZDzmwQ,0,0,0,0,0,1,1,1,0,1,0
t1Liix4gi7k,0,1,1,1,0,1,1,1,0,1,0
DhwwTxTh5To,0,0,0,0,0,1,1,1,0,0,1
mZpGOQ7tBKE,0,0,0,0,0,1,1,1,0,0,1
CziCidR4KcY,0,0,0,0,1,1,1,1,1,0,0
FHl0nIdbiLA,0,0,1,1,1,1,1,1,0,1,0
cmoknv58jjE,0,1,1,1,1,1,1,1,0,1,0
MMGrzOu1amQ,0,1,1,1,1,1,1,1,0,1,0
8KT1UCsOE74,0,1,1,1,1,1,1,1,0,1,0
cxMvzK2OQTw,0,1,1,1,1,1,1,1,0,1,0
U5sCjnezw4o,0,0,0,0,0,1,1,1,0,1,0
0gwkMY-mzUQ,0,0,1,1,0,1,1,1,0,1,0
mjBIsBPG1N8,0,0,0,0,0,1,1,1,0,1,0
oMupq6zB1Tc,0,1,0,1,1,1,1,1,0,1,0
dUMH6DVYskc,0,1,0,1,1,1,1,1,0,0,1
jG1JY0rt2Os,0,1,1,1,1,1,1,1,1,0,0
RrhSJzM8NLE,0,0,0,0,0,1,1,1,1,0,0
YvfYK0EEhK4,0,1,1,1,0,1,1,1,0,1,0
Y2-JjnW3w2g,0,0,0,0,0,1,1,1,0,1,0
PHWAZNkqwN4,0,0,0,0,0,1,1,1,1,0,0
UuCq8mtK8J4,0,0,1,1,1,1,1,1,1,0,0
Mn-3c6of8t8,0,0,0,0,0,1,1,1,0,1,0
UwdLlnPaRAU,0,0,0,0,0,1,1,1,0,1,0
5UL5wZJPLEg,0,0,0,0,0,1,1,1,0,1,0
k1cA-Wh3Tc0,0,1,1,1,1,1,1,1,0,0,1
bAkEd8r7Nnw,0,1,1,1,1,1,1,1,0,1,0
xL_qpDkF5A8,0,0,0,0,0,1,1,1,0,1,0
9pbCuFxRuqs,0,0,1,1,1,1,1,1,0,0,1
ItYOdWRo0JY,0,1,1,1,1,1,1,1,0,0,1
5530I_pYjbo,0,1,1,1,1,1,1,1,0,0,1
hXcoq5XDwyA,0,0,0,0,0,1,1,1,0,1,0
ve3oQBjcAGI,0,1,1,1,1,1,1,1,1,0,0
C4YNcqNF4hg,0,0,0,0,0,1,1,1,0,1,0
TN5jzDgORqQ,0,0,0,0,0,1,1,1,0,1,0
i9EyFghIt5o,0,0,0,0,0,1,1,1,0,0,1
4SANXNco_y4,0,0,0,0,0,1,1,1,1,0,0
PGWBA_OzCE4,0,0,0,0,0,1,1,1,0,1,0
uN9zBcweN4M,0,0,0,0,0,1,1,1,0,1,0
Mmkf4zYlW4E,0,0,0,0,0,1,1,1,0,1,0
9SK1I0V6U5c,0,1,1,1,1,1,1,1,0,1,0
L9eFkmjIIWA,0,0,0,0,0,1,1,1,0,0,1
mcqWcLDUeag,0,0,0,0,0,1,1,1,0,1,0
-oXybog2IuI,0,0,0,0,0,1,1,1,0,0,1
YjBB89qsupM,0,0,1,0,0,1,1,1,1,0,0
eQVhAN7-IAw,0,0,1,0,1,1,1,1,1,0,0
UC34HrZhfPM,0,0,0,0,0,1,1,1,0,1,0
4ftGS_6i7mM,0,0,0,0,0,1,1,1,0,1,0
IKuKZIISPE0,0,0,0,0,0,1,1,1,0,1,0
CtBca6H6Teg,0,1,1,0,1,1,1,1,1,0,0
pcWKpGzhgq4,0,0,0,0,0,1,1,1,0,1,0
svZScJMh4Pg,0,0,1,0,1,1,1,1,1,0,0
KOUxLhYVgGw,0,0,0,0,0,1,1,1,0,0,1
g0K5QoEj7FQ,0,0,0,0,0,1,1,1,0,1,0
qDAxDcjgn-8,0,0,0,1,1,1,1,1,1,0,0
9WT7NU3Rwr0,0,0,0,0,0,1,1,1,0,1,0
vZzIS17HexE,0,0,0,0,0,1,1,1,0,1,0
upEIZAihcwo,0,0,0,0,0,1,1,1,0,1,0
p2EY93WfBQk,0,0,1,0,1,1,1,1,0,0,1
9kF9xY74h-E,0,1,1,1,1,1,1,1,0,1,0
Qj7DVNDb7To,0,0,0,0,1,1,1,1,0,1,0
L3br0klRqF4,0,0,0,0,0,1,1,1,0,1,0
Jidk0O6uu-0,0,0,0,0,0,1,1,1,0,1,0
Y9nDagqKL7Q,0,0,1,0,0,1,1,1,1,0,0
0ANDjPQPS_Q,0,0,0,0,0,1,1,1,0,0,1
6j-s9E3dRQ0,0,0,0,0,0,1,1,1,0,1,0
E_86MEdNsAI,0,0,0,0,0,1,1,1,0,1,0
ENr6CXm1YxU,0,0,0,0,0,1,1,1,1,0,0
2kyS6SvSYSE,0,1,1,1,1,1,1,1,0,1,0
DbJ2s_g1oDc,0,1,1,1,1,1,1,1,0,1,0
dnA3Cd5xG5A,0,0,0,0,0,1,1,1,0,0,1
gHZ1Qz0KiKM,0,1,1,1,1,1,1,1,0,0,1
1ZAPwfrtAFY,0,1,1,1,1,1,1,1,0,1,0
LduRwIc7eBA,0,0,0,0,0,1,1,1,1,0,0
Cr9oGxr0Qa0,0,0,0,0,0,1,1,1,0,0,1
l4bAoNAx2uo,0,0,0,1,1,1,1,1,0,0,1
VSVXhc5LlII,0,0,0,0,0,1,1,1,1,0,0
rRsstfoKQeo,0,0,0,0,0,1,1,1,0,1,0
FEjZiCPuvqQ,0,0,0,0,0,1,1,1,1,0,0
yxFdue1dCtE,0,0,0,0,0,1,1,1,0,1,0
I-5CODzeGEE,0,0,0,0,0,1,1,1,1,0,0
YVfyYrEmzgM,0,0,0,0,0,1,1,1,0,0,1
5E4ZBSInqUU,0,1,1,1,1,1,1,1,1,0,0
R9c-_neaxeU,0,0,0,0,0,1,1,1,0,1,0
jGiqc3HSxEg,0,0,0,0,0,1,1,1,0,0,1
yZGSIpcAfEo,0,0,0,0,0,1,1,1,0,1,0
VonJ4ASDO40,0,0,0,1,1,1,1,1,0,1,0
NfLVVJOuY5M,0,0,0,0,0,1,1,1,0,1,0
puqaWrEC7tY,0,1,0,1,1,1,1,1,0,1,0
vU14JY3x81A,0,0,1,0,1,1,1,1,0,0,1
zZ9FciUx6gs,0,0,0,1,0,1,1,1,1,0,0
Hq89wYzOjfs,0,0,0,0,0,0,1,1,0,0,1
5qpjK5DgCt4,0,1,1,1,1,1,1,1,0,1,0
iyrefjMs64k,0,0,0,0,0,1,1,1,0,1,0
zxUwbflE1SY,0,0,0,0,0,1,1,1,0,1,0
GKUE2U2qlzY,0,0,0,0,0,1,1,1,0,1,0
PaJCFHXcWmM,0,0,0,0,1,1,1,1,1,0,0
MKLlDnUqho4,0,0,0,0,0,1,1,1,1,0,0
lZ68j2J_GOM,0,0,0,0,0,1,1,1,0,1,0
MltuW2kcREI,0,0,0,0,1,1,1,1,0,1,0
VifQlJit6A0,0,0,0,0,1,1,1,1,0,1,0
d380meD0W0M,0,1,1,1,1,1,1,1,0,1,0
N0tmF4j4K6g,0,0,0,0,0,1,1,1,1,0,0
U0hAC8O7RoI,0,1,1,1,1,1,1,1,1,0,0
nc99ccSXST0,0,1,1,1,1,1,1,1,0,0,1
_-aDHxoblr4,0,0,0,0,0,1,1,1,0,0,1
F388-6yDDpc,0,1,0,0,1,1,1,1,0,1,0
oTObwUiXdYY,0,0,0,0,0,1,1,1,0,1,0
eNSN6qet1kE,0,0,1,0,1,1,1,1,0,0,1
kIUHDwn51y8,0,0,0,0,0,1,1,1,1,0,0
e_7zHm7GsYc,0,0,0,0,0,1,1,1,1,0,0
iIxy3JN3-jc,0,0,0,0,0,1,1,1,0,1,0
TaTleo4cOs8,0,0,0,0,1,1,1,1,1,0,0
39idVpFF7NQ,0,1,1,1,1,1,1,1,0,1,0
7oRdswHqaf8,0,0,0,0,0,1,1,1,0,0,1
eAyxMv4IBH8,0,0,0,0,0,1,1,1,0,1,0
kWIzjMWmuYk,0,0,0,0,0,1,1,1,0,1,0
GgVmn66oK_A,0,1,0,1,1,1,1,1,0,1,0
kqmhCaF5_44,0,0,0,0,0,1,1,1,1,0,0
EJu_wPGFTw0,0,0,0,0,0,1,1,1,0,1,0
fcVjitaM3LY,0,0,0,0,0,1,1,1,0,0,1
lBHPVE3AI6Y,0,0,0,0,0,1,1,1,0,1,0
ogYum4kWXgk,0,0,0,0,0,1,1,1,0,1,0
DVAMKnfrQBk,0,0,0,0,0,1,1,1,0,1,0
x-uBFJLY8Ow,0,0,0,0,0,1,1,1,0,0,1
zNqCVTs38nU,0,0,0,0,0,1,1,1,0,1,0
p2hJxyF7mok,0,0,0,0,0,1,1,1,0,1,0
ZAQs-ctOqXQ,0,0,0,1,0,1,1,1,0,1,0
wwZ-T_WQ03A,0,0,0,0,0,1,1,1,1,0,0
NZFhMSgbKKM,0,0,0,0,0,1,1,1,0,1,0
hz7ukDjuq4w,0,0,0,0,0,1,1,1,0,1,0
qeWvgZLz9yU,0,0,0,0,0,1,1,1,0,0,1
dRpNZV18N_g,0,0,0,0,0,1,1,1,0,1,0
qrPPj3e2M-M,0,0,0,0,0,1,1,1,0,1,0
vWYyZMH_QjA,0,0,0,0,0,1,1,1,1,0,0
6VhU_T463sU,0,0,0,0,0,1,1,1,0,0,1
QiIlcKiREUU,0,0,0,0,0,1,1,1,0,1,0
SFdO-19Xdho,0,0,0,0,0,1,1,1,1,0,0
Lz7dya576HY,0,0,0,0,0,1,1,1,0,0,1
qK8AcryiniI,0,0,0,0,0,1,1,1,0,1,0
CBVGjS_EJok,0,0,0,0,0,0,1,1,0,1,0
ijJPFowBsBc,0,0,0,0,0,1,1,1,0,1,0
JwboxqDylgg,0,0,0,0,0,1,1,1,0,1,0
dQvIbulWCM4,0,1,1,1,1,1,1,1,0,1,0
VJlSq6h0LNg,0,0,0,0,0,1,1,1,0,1,0
n1WpP7iowLc,0,1,1,1,1,1,1,1,1,0,0
KLZl_sxSN_g,0,0,0,0,0,0,1,1,0,1,0
qooQd8AA7_M,0,1,1,1,1,1,1,1,1,0,0
n30k5CwLhS4,1,0,0,0,0,1,1,1,1,0,0
0mlNzVSJrT0,0,0,0,0,0,1,1,1,0,1,0
PABlVzeldaM,0,0,0,0,0,1,1,1,0,1,0
sH0Agabp3Rs,0,0,0,0,0,1,1,1,0,1,0
1WDj0DddCcM,0,0,0,0,0,1,1,1,0,1,0
QKwgif8OW1w,0,0,0,0,0,1,1,1,0,1,0
bqgVB6Vl-lI,0,0,0,0,0,1,1,1,0,1,0
BWPrk9PUwQE,0,1,1,1,1,1,1,1,0,0,1
-JVITToppE0,0,0,0,0,0,1,1,1,0,1,0
0tO_l_Ed5Rs,0,0,0,1,1,1,1,1,1,0,0
STI2fI7sKMo,0,0,0,1,0,1,1,1,0,1,0
ZhSk8mPSWCg,0,0,0,0,0,1,1,1,0,1,0
eijd-yjXY9E,0,0,0,0,0,1,1,1,0,0,1
c-3JxzN2u34,0,0,0,0,0,1,1,1,0,1,0
9t9u_yPEidY,0,1,1,1,1,1,1,1,1,0,0
DM-ni_LSOFE,0,1,1,1,1,1,1,1,0,1,0
ujyTQNNjjDU,0,1,1,1,1,1,1,1,1,0,0
w0XYVssCKjw,0,0,0,0,0,1,1,1,0,1,0
fGTfbMioezc,0,0,0,0,0,1,1,1,1,0,0
KODzih-pYlU,0,0,0,0,0,1,1,1,0,1,0
8tbQHHso0oY,0,1,0,0,0,1,1,1,0,1,0
6340tX9M_eM,0,0,0,0,0,1,1,1,0,1,0
Jw1Y-zhQURU,0,1,1,1,1,1,1,1,0,0,1
t4YAyT4ihIQ,0,1,1,1,1,1,1,1,0,1,0
L_5_slz4ke4,0,0,0,0,0,1,1,1,0,1,0
9xSx-5tmq44,0,0,0,0,0,1,1,1,0,1,0
ObIQ0s02UHg,0,1,1,1,1,1,1,1,1,0,0
gEHCXl4J9Qo,0,1,1,1,1,1,1,1,0,1,0
lY_0mkYDZDU,0,0,1,1,0,1,1,1,1,0,0
k8NxqyGcZA4,0,0,0,1,1,1,1,1,0,1,0
9Th4qTv-4jE,0,0,0,0,0,1,1,1,0,0,1
fRj34o4hN4I,0,1,1,1,1,1,1,1,0,0,1
TyHvyGVs42U,0,1,1,1,1,1,1,1,1,0,0
coOKvrsmQiI,0,1,1,1,1,1,1,1,0,1,0
eOQpjvnm4ME,0,1,0,1,1,1,1,1,0,1,0
w8vsuOXZBXc,0,1,1,1,1,1,1,1,1,0,0
pOEzjT-SED0,0,1,1,1,1,1,1,1,1,0,0
5HOijUtExiM,0,0,0,1,1,1,1,1,0,1,0
asu37n6sEBY,0,0,0,0,0,1,1,1,1,0,0
p8XP7A7kvzM,0,1,1,1,1,1,1,1,0,1,0
p9wE8dyzEJE,0,1,0,0,1,1,1,1,1,0,0
ZpS-w6BxN-U,0,0,0,0,0,1,1,1,0,1,0
Qf1xyI_iKWA,0,0,0,0,0,1,1,1,0,1,0
6uJf2IT2Zh8,0,1,1,1,1,1,1,1,1,0,0
i9GSF3ROa58,0,0,1,1,1,1,1,1,1,0,0
8-Cjsnq8kVU,0,1,1,1,1,1,1,1,1,0,0
BQ_0QLL2gqI,0,1,1,0,1,1,1,1,1,0,0
duRDizP0gHQ,0,1,1,0,1,1,1,1,0,0,1
qS6LoRYUdhw,0,1,1,0,1,1,1,1,0,0,1
16W7c0mb-rE,0,1,1,1,1,1,1,1,0,0,1
mNhxFzR25Rs,0,0,0,0,0,1,1,1,0,1,0
0O2IAz1E9Ts,0,0,0,1,0,1,1,1,0,1,0
nRafaCcfrcI,0,1,1,1,1,1,1,1,0,1,0
djlaHJCXT4o,1,0,0,0,0,1,1,1,0,1,0
8-u5nd2GqNE,0,0,0,0,1,1,1,1,0,0,1
t1shnJT8NCY,0,0,0,1,0,1,1,1,0,1,0
88kkrRv1UgI,0,0,0,0,0,1,1,1,0,0,1
kz3MEd1Jr0Q,0,0,1,0,0,1,1,1,1,0,0
By6Mi7VlqcU,0,0,0,0,0,1,1,1,0,1,0
